amount,client_time,category,device
37,1395322467,Games,iOS
42,1395322538,Sports,android
1,1395322801,Sports,iOS
36,1395322873,Fashion,iOS
18,1395322899,Technology,iOS
53,1395323005,Fashion,iOS
67,1395323027,Sports,android
60,1395323216,Sports,android
38,1395323457,Fashion,iOS
33,1395323563,Games,iOS
31,1395324085,Technology,android
44,1395324108,Games,iOS
39,1395324161,Games,android
21,1395324313,Sports,iOS
57,1395324513,Sports,iOS
26,1395324614,Games,android
23,1395324665,Environment,iOS
42,1395324800,Sports,iOS
38,1395324957,Environment,android
40,1395324976,Fashion,android
28,1395324981,Technology,android
44,1395325001,Sports,iOS
24,1395325085,Sports,android
41,1395325138,Sports,iOS
15,1395325167,Games,iOS
60,1395325463,Technology,android
27,1395325656,Games,iOS
17,1395325742,Technology,iOS
16,1395325911,Fashion,iOS
43,1395326449,Fashion,iOS
9,1395326615,Technology,iOS
33,1395326655,Sports,iOS
61,1395326775,Fashion,iOS
30,1395327055,Games,iOS
34,1395327118,Sports,iOS
23,1395327207,Environment,iOS
30,1395327351,Environment,android
35,1395327480,Sports,iOS
31,1395327499,Games,iOS
43,1395327613,Sports,iOS
35,1395328428,Sports,iOS
39,1395328472,Games,iOS
31,1395328512,Environment,iOS
33,1395328569,Games,android
43,1395328885,Environment,android
47,1395328911,Environment,iOS
44,1395329154,Games,iOS
70,1395329201,Games,iOS
53,1395329370,Fashion,iOS
49,1395329378,Sports,iOS
50,1395329535,Games,iOS
24,1395329712,Environment,android
46,1395330030,Sports,android
20,1395330102,Technology,iOS
22,1395330200,Sports,android
11,1395330216,Fashion,iOS
32,1395330294,Sports,iOS
40,1395330436,Environment,iOS
28,1395330519,Sports,android
56,1395330559,Environment,iOS
50,1395331002,Sports,iOS
25,1395331113,Sports,android
46,1395331235,Fashion,iOS
19,1395331341,Games,iOS
62,1395331353,Games,iOS
37,1395331373,Fashion,android
38,1395331390,Technology,android
32,1395331652,Technology,iOS
56,1395331674,Games,iOS
46,1395331758,Sports,android
36,1395331872,Sports,iOS
39,1395332156,Games,iOS
57,1395332384,Sports,iOS
50,1395332403,Sports,iOS
9,1395332540,Environment,iOS
52,1395332591,Games,iOS
30,1395332672,Games,iOS
61,1395332679,Environment,android
3,1395333019,Sports,iOS
39,1395333046,Fashion,android
50,1395333053,Fashion,iOS
44,1395333131,Games,iOS
38,1395333573,Fashion,android
23,1395333607,Environment,iOS
23,1395333675,Environment,iOS
53,1395333985,Games,iOS
38,1395334299,Environment,iOS
25,1395334447,Technology,iOS
49,1395334627,Games,iOS
47,1395334940,Games,android
39,1395334967,Environment,iOS
40,1395335064,Sports,iOS
29,1395335291,Sports,android
38,1395335354,Games,android
35,1395335437,Sports,iOS
51,1395335539,Games,iOS
15,1395335682,Games,android
42,1395335858,Environment,android
31,1395335907,Technology,iOS
42,1395335948,Environment,iOS
42,1395336121,Technology,iOS
25,1395336180,Technology,android
63,1395336443,Sports,iOS
34,1395336504,Fashion,android
42,1395336514,Games,iOS
35,1395336517,Environment,iOS
55,1395336670,Games,android
49,1395336846,Games,iOS
36,1395336866,Fashion,android
32,1395336888,Technology,iOS
53,1395337117,Environment,android
33,1395337175,Technology,iOS
54,1395337348,Fashion,android
52,1395337373,Games,iOS
37,1395337373,Sports,iOS
51,1395337573,Technology,iOS
27,1395337800,Games,iOS
52,1395338251,Technology,android
16,1395338307,Technology,android
39,1395338570,Games,iOS
9,1395338716,Games,iOS
64,1395338906,Sports,android
31,1395338953,Technology,iOS
11,1395339065,Fashion,iOS
43,1395339229,Games,iOS
34,1395339326,Technology,iOS
39,1395339329,Technology,iOS
34,1395339662,Games,android
50,1395339970,Sports,android
48,1395339979,Environment,iOS
45,1395340284,Sports,iOS
45,1395340371,Sports,iOS
43,1395340384,Sports,iOS
49,1395340401,Sports,iOS
30,1395340843,Sports,iOS
29,1395341292,Games,iOS
41,1395341410,Technology,android
36,1395341438,Fashion,android
50,1395341440,Fashion,iOS
54,1395341452,Sports,android
22,1395341472,Games,android
35,1395341554,Sports,iOS
37,1395341643,Sports,android
35,1395341704,Games,android
22,1395341712,Environment,iOS
24,1395342137,Sports,iOS
8,1395342171,Games,android
37,1395342207,Fashion,iOS
41,1395342314,Fashion,iOS
30,1395342383,Environment,iOS
50,1395342536,Environment,iOS
46,1395342682,Technology,iOS
47,1395342786,Technology,iOS
39,1395342973,Technology,iOS
57,1395342975,Sports,android
26,1395342976,Fashion,android
56,1395343168,Games,iOS
41,1395343212,Games,iOS
50,1395343325,Sports,android
18,1395343845,Sports,iOS
34,1395343980,Fashion,iOS
52,1395344016,Environment,iOS
53,1395344103,Technology,iOS
56,1395344404,Technology,android
19,1395344428,Sports,iOS
34,1395344433,Sports,android
22,1395344504,Sports,iOS
40,1395344525,Fashion,iOS
44,1395344548,Fashion,iOS
20,1395344553,Games,iOS
43,1395344570,Environment,iOS
13,1395344891,Technology,iOS
45,1395344922,Sports,android
50,1395344978,Technology,iOS
41,1395344988,Games,iOS
39,1395345062,Environment,android
26,1395345132,Games,android
43,1395345182,Technology,iOS
39,1395345193,Technology,android
30,1395345290,Games,iOS
35,1395345324,Sports,iOS
8,1395345331,Technology,iOS
19,1395345345,Technology,iOS
32,1395345603,Fashion,iOS
27,1395345612,Technology,iOS
31,1395345782,Games,iOS
3,1395345906,Games,android
35,1395346273,Games,iOS
41,1395346430,Sports,android
32,1395346459,Games,iOS
14,1395346860,Technology,iOS
16,1395347071,Sports,iOS
35,1395347417,Games,iOS
42,1395347571,Technology,iOS
42,1395347579,Sports,iOS
37,1395347683,Sports,iOS
18,1395347704,Technology,android
16,1395347710,Environment,iOS
51,1395347756,Environment,android
32,1395348005,Technology,iOS
21,1395348155,Sports,iOS
54,1395348539,Sports,iOS
22,1395348553,Technology,iOS
26,1395348878,Sports,iOS
45,1395348923,Technology,iOS
24,1395348936,Sports,iOS
39,1395348942,Technology,iOS
36,1395349129,Environment,android
34,1395349263,Fashion,iOS
53,1395349390,Games,iOS
33,1395349422,Sports,android
49,1395349468,Fashion,iOS
49,1395349537,Sports,android
27,1395349630,Games,iOS
59,1395349862,Fashion,iOS
19,1395350005,Environment,iOS
43,1395350290,Technology,iOS
60,1395350336,Environment,android
30,1395350398,Technology,iOS
67,1395350675,Environment,iOS
18,1395350870,Technology,iOS
46,1395350910,Sports,iOS
34,1395351068,Sports,iOS
25,1395351107,Fashion,android
47,1395351185,Environment,iOS
18,1395351231,Environment,iOS
43,1395351505,Fashion,iOS
35,1395351689,Technology,iOS
26,1395351738,Sports,android
32,1395351806,Technology,iOS
46,1395351961,Fashion,iOS
24,1395352070,Sports,android
53,1395352080,Technology,android
36,1395352081,Environment,android
27,1395352139,Fashion,android
8,1395352295,Environment,iOS
26,1395352948,Games,iOS
60,1395353102,Sports,iOS
28,1395353138,Games,iOS
65,1395353181,Fashion,iOS
45,1395353260,Environment,iOS
57,1395353317,Fashion,iOS
65,1395353417,Technology,android
39,1395353468,Games,android
49,1395353492,Fashion,iOS
28,1395353530,Technology,iOS
47,1395353688,Environment,iOS
47,1395353700,Fashion,iOS
35,1395353784,Technology,iOS
22,1395353895,Technology,iOS
20,1395353922,Technology,android
27,1395353959,Fashion,android
37,1395354176,Technology,android
66,1395354406,Sports,iOS
43,1395354428,Fashion,iOS
34,1395354544,Sports,iOS
38,1395354842,Technology,iOS
32,1395354879,Fashion,iOS
19,1395354991,Sports,iOS
44,1395355367,Fashion,android
45,1395355522,Environment,iOS
26,1395355610,Technology,iOS
25,1395355703,Environment,iOS
37,1395355787,Sports,iOS
40,1395355804,Environment,iOS
50,1395355919,Technology,android
52,1395355961,Fashion,iOS
30,1395356197,Fashion,iOS
46,1395356326,Fashion,android
55,1395356443,Games,android
20,1395356466,Fashion,android
50,1395356518,Games,android
39,1395356586,Technology,android
56,1395356625,Fashion,iOS
7,1395356662,Games,iOS
33,1395356663,Technology,iOS
57,1395356793,Fashion,iOS
16,1395357022,Games,iOS
32,1395357067,Games,iOS
40,1395357273,Environment,iOS
7,1395357508,Technology,iOS
40,1395357548,Technology,android
29,1395357550,Games,android
36,1395357698,Technology,android
35,1395357734,Sports,iOS
36,1395357819,Games,android
55,1395357980,Fashion,android
24,1395357981,Fashion,android
12,1395358009,Environment,iOS
27,1395358018,Technology,iOS
43,1395358022,Fashion,iOS
24,1395358064,Games,iOS
40,1395358070,Technology,android
46,1395358093,Sports,iOS
23,1395358142,Fashion,iOS
53,1395358310,Sports,android
40,1395358327,Environment,iOS
40,1395358355,Fashion,iOS
30,1395358612,Sports,iOS
49,1395358741,Fashion,android
44,1395358880,Fashion,iOS
40,1395358989,Technology,iOS
43,1395359126,Environment,iOS
38,1395359164,Environment,iOS
54,1395359169,Sports,iOS
54,1395359175,Games,iOS
55,1395359232,Sports,iOS
17,1395359292,Sports,android
55,1395359350,Technology,iOS
12,1395359541,Technology,iOS
41,1395359557,Environment,android
17,1395359590,Sports,iOS
51,1395359601,Fashion,android
72,1395359730,Fashion,iOS
26,1395360209,Sports,android
35,1395360317,Environment,android
34,1395360634,Sports,android
44,1395360654,Fashion,iOS
19,1395360658,Environment,android
13,1395360760,Games,iOS
42,1395360920,Technology,android
34,1395361121,Sports,iOS
23,1395361130,Technology,iOS
30,1395361157,Environment,iOS
63,1395361297,Sports,iOS
37,1395361325,Technology,android
71,1395361528,Fashion,android
35,1395361561,Technology,android
44,1395361718,Fashion,iOS
60,1395361739,Environment,iOS
58,1395361759,Fashion,android
32,1395361830,Technology,android
24,1395362021,Games,iOS
22,1395362033,Environment,android
25,1395362164,Games,iOS
30,1395362235,Sports,android
31,1395362375,Sports,android
53,1395362497,Technology,android
33,1395362663,Technology,iOS
36,1395362688,Environment,iOS
46,1395362732,Technology,iOS
22,1395362829,Games,iOS
33,1395362836,Games,android
34,1395362864,Sports,android
36,1395362928,Games,iOS
32,1395363001,Fashion,iOS
54,1395363021,Technology,iOS
20,1395363140,Environment,iOS
28,1395363458,Sports,iOS
47,1395363492,Fashion,iOS
31,1395363527,Sports,android
8,1395363615,Environment,iOS
48,1395363716,Games,iOS
40,1395363786,Fashion,iOS
1,1395363836,Environment,android
35,1395364009,Games,iOS
20,1395364040,Fashion,android
1,1395364134,Games,android
36,1395364178,Technology,iOS
29,1395364183,Environment,android
43,1395364412,Sports,iOS
62,1395364425,Environment,android
34,1395364510,Fashion,android
46,1395364627,Sports,iOS
27,1395364663,Fashion,iOS
56,1395364846,Technology,iOS
16,1395364874,Fashion,iOS
45,1395364994,Technology,iOS
51,1395365014,Fashion,android
59,1395365038,Environment,android
47,1395365280,Sports,iOS
52,1395365296,Environment,iOS
80,1395365356,Technology,iOS
32,1395365431,Sports,iOS
12,1395365438,Fashion,iOS
45,1395365491,Games,iOS
21,1395365783,Games,iOS
32,1395365881,Technology,iOS
54,1395365930,Technology,iOS
41,1395366053,Sports,android
43,1395366315,Games,android
19,1395366465,Environment,iOS
45,1395366544,Technology,iOS
48,1395366914,Sports,iOS
21,1395367451,Games,android
27,1395367479,Environment,iOS
31,1395367528,Technology,android
20,1395367542,Technology,iOS
27,1395367813,Technology,iOS
29,1395368227,Environment,android
52,1395368462,Games,android
39,1395368588,Fashion,iOS
60,1395368785,Technology,android
6,1395368832,Sports,android
48,1395369019,Fashion,iOS
25,1395369078,Environment,android
55,1395369109,Technology,iOS
31,1395369202,Sports,iOS
26,1395369239,Environment,iOS
59,1395369415,Games,iOS
34,1395369503,Games,iOS
57,1395369510,Sports,android
33,1395369513,Environment,android
28,1395369557,Fashion,android
41,1395369582,Environment,iOS
45,1395369603,Sports,iOS
33,1395369603,Technology,iOS
42,1395369766,Technology,android
38,1395369811,Environment,android
58,1395369986,Sports,iOS
21,1395370185,Games,iOS
26,1395370344,Technology,android
34,1395370363,Games,iOS
19,1395370471,Technology,android
45,1395370551,Fashion,android
54,1395370607,Fashion,android
30,1395370710,Games,iOS
43,1395370754,Fashion,iOS
15,1395370989,Sports,iOS
37,1395371064,Sports,iOS
40,1395371119,Games,iOS
36,1395371233,Games,iOS
57,1395371363,Technology,iOS
20,1395371575,Sports,android
73,1395371876,Games,iOS
41,1395371915,Environment,iOS
35,1395372133,Environment,iOS
25,1395372185,Technology,iOS
32,1395372290,Games,iOS
49,1395372316,Games,android
5,1395372468,Games,iOS
30,1395372570,Technology,iOS
34,1395372696,Games,android
26,1395372710,Technology,iOS
26,1395372830,Games,iOS
57,1395373007,Fashion,android
39,1395373214,Fashion,iOS
39,1395373251,Games,iOS
32,1395373303,Technology,iOS
35,1395373303,Environment,iOS
58,1395373629,Technology,iOS
49,1395373813,Games,iOS
15,1395373823,Environment,iOS
58,1395373935,Games,iOS
38,1395374029,Technology,iOS
22,1395374143,Environment,iOS
52,1395374186,Fashion,iOS
46,1395374492,Sports,android
69,1395374971,Technology,android
27,1395375043,Games,iOS
36,1395375116,Technology,iOS
41,1395375227,Environment,iOS
12,1395375364,Fashion,android
51,1395375450,Sports,android
56,1395375592,Sports,iOS
44,1395375629,Environment,iOS
28,1395375668,Games,iOS
26,1395375808,Games,android
18,1395376244,Fashion,android
31,1395376577,Sports,iOS
47,1395376695,Sports,iOS
14,1395376852,Environment,iOS
35,1395376884,Technology,iOS
30,1395377047,Technology,android
47,1395377322,Games,android
54,1395377394,Technology,iOS
4,1395377446,Fashion,android
36,1395378112,Sports,android
31,1395378224,Sports,android
38,1395378265,Environment,android
36,1395378429,Technology,iOS
44,1395378669,Environment,iOS
39,1395378685,Technology,android
15,1395379094,Sports,iOS
39,1395379203,Games,iOS
34,1395379332,Technology,android
10,1395379440,Sports,android
16,1395379516,Sports,android
45,1395380165,Games,iOS
48,1395380293,Games,iOS
44,1395380317,Fashion,iOS
65,1395380562,Environment,iOS
23,1395380574,Games,iOS
24,1395380626,Sports,iOS
21,1395380662,Games,iOS
47,1395380675,Fashion,iOS
20,1395380712,Environment,iOS
20,1395380724,Environment,iOS
52,1395380963,Technology,iOS
20,1395381109,Games,iOS
61,1395381213,Sports,android
54,1395381438,Sports,android
56,1395381618,Technology,iOS
36,1395381712,Environment,android
26,1395381768,Fashion,iOS
43,1395381862,Sports,iOS
41,1395382127,Games,iOS
30,1395382178,Environment,iOS
62,1395382348,Games,iOS
44,1395382495,Games,iOS
45,1395382564,Games,iOS
34,1395382663,Fashion,android
50,1395382750,Fashion,iOS
34,1395382756,Sports,android
40,1395383154,Technology,android
50,1395383415,Environment,iOS
69,1395383784,Games,android
48,1395383895,Sports,android
37,1395384029,Technology,iOS
53,1395384166,Technology,android
31,1395384390,Games,iOS
34,1395384922,Technology,android
37,1395385433,Environment,iOS
45,1395385465,Fashion,android
32,1395385502,Technology,android
60,1395385743,Sports,iOS
56,1395385807,Games,iOS
37,1395385850,Environment,iOS
59,1395386051,Games,iOS
39,1395386071,Games,iOS
19,1395386103,Technology,iOS
68,1395386157,Games,android
52,1395386180,Games,iOS
32,1395386442,Environment,iOS
48,1395386477,Environment,iOS
44,1395386504,Games,iOS
57,1395386945,Games,iOS
34,1395387356,Games,iOS
34,1395387826,Technology,android
26,1395387882,Environment,android
49,1395388183,Games,android
51,1395388317,Technology,iOS
37,1395388319,Technology,android
49,1395388336,Technology,iOS
32,1395388460,Sports,android
44,1395388570,Fashion,iOS
47,1395389010,Games,android
42,1395389036,Games,android
20,1395389207,Fashion,iOS
41,1395389389,Environment,iOS
36,1395389707,Games,android
44,1395389793,Fashion,android
55,1395389820,Technology,iOS
76,1395389984,Games,iOS
69,1395390261,Technology,iOS
48,1395390415,Fashion,iOS
17,1395390456,Games,iOS
28,1395390692,Environment,android
56,1395390705,Environment,iOS
58,1395391258,Fashion,iOS
26,1395391279,Sports,iOS
40,1395391477,Technology,iOS
54,1395391582,Technology,android
52,1395391872,Games,iOS
24,1395391974,Sports,iOS
14,1395392048,Fashion,iOS
51,1395392189,Environment,iOS
38,1395392215,Games,android
54,1395392327,Technology,iOS
51,1395392459,Sports,android
22,1395392539,Fashion,iOS
44,1395392576,Sports,iOS
18,1395392730,Games,iOS
27,1395393117,Technology,android
58,1395393682,Sports,android
30,1395393792,Environment,iOS
34,1395393794,Technology,android
41,1395393972,Technology,iOS
72,1395394027,Sports,android
66,1395394062,Sports,iOS
47,1395394271,Sports,iOS
54,1395394308,Fashion,iOS
30,1395394493,Sports,android
38,1395394499,Technology,iOS
47,1395394610,Fashion,iOS
31,1395394645,Sports,android
30,1395394797,Games,android
68,1395395067,Games,iOS
47,1395395161,Technology,iOS
44,1395395504,Games,android
11,1395395585,Games,android
79,1395395999,Sports,iOS
53,1395396152,Sports,iOS
40,1395396366,Fashion,android
44,1395396451,Technology,iOS
54,1395397376,Environment,iOS
60,1395397695,Games,android
51,1395397711,Fashion,iOS
57,1395397834,Games,iOS
29,1395398289,Technology,android
40,1395398293,Environment,android
2,1395398674,Sports,android
48,1395398716,Environment,android
34,1395398736,Environment,android
52,1395398903,Technology,android
37,1395399098,Technology,android
48,1395399733,Environment,iOS
40,1395399809,Environment,android
36,1395399853,Games,android
70,1395400229,Games,iOS
58,1395400552,Technology,iOS
53,1395400593,Fashion,iOS
29,1395400713,Technology,android
39,1395400771,Environment,iOS
37,1395400882,Environment,iOS
42,1395400935,Technology,iOS
45,1395400944,Fashion,iOS
57,1395401009,Fashion,android
33,1395401129,Sports,iOS
72,1395401267,Environment,iOS
33,1395401329,Games,iOS
34,1395401331,Games,android
45,1395401354,Fashion,android
56,1395401367,Games,iOS
46,1395401414,Games,iOS
39,1395401415,Sports,android
51,1395401799,Games,iOS
64,1395401873,Technology,android
30,1395402042,Environment,android
49,1395402047,Technology,android
52,1395402127,Fashion,android
31,1395402491,Sports,iOS
46,1395402520,Games,iOS
26,1395402625,Environment,iOS
26,1395402859,Games,iOS
35,1395402890,Technology,iOS
59,1395402922,Environment,iOS
55,1395402924,Games,iOS
14,1395402940,Fashion,android
43,1395403037,Fashion,iOS
46,1395403433,Games,iOS
66,1395403502,Games,android
10,1395403637,Technology,iOS
35,1395403637,Fashion,iOS
37,1395403840,Environment,iOS
